step,tokens_B_from_draft,GDN,MixerLoop,FullLoop
41900,5.4919168,3.2528061866760254,3.221736431121826,3.228684902191162
41920,5.49453824,3.170593500137329,3.1405351161956787,3.1490352153778076
41940,5.49715968,3.174713611602783,3.142958402633667,3.1520609855651855
41960,5.49978112,3.1415767669677734,3.115719795227051,3.1211459636688232
41980,5.50240256,3.1524746417999268,3.1240224838256836,3.133532762527466
42000,5.505024,3.2205278873443604,3.189606189727783,3.201151132583618
42020,5.50764544,3.234546184539795,3.2013649940490723,3.213892698287964
42040,5.51026688,3.3392162322998047,3.3065285682678223,3.3199570178985596
42060,5.51288832,3.2001919746398926,3.159799098968506,3.1710710525512695
42080,5.51550976,3.177762269973755,3.1428425312042236,3.1511471271514893
42100,5.5181312,3.231323480606079,3.198070764541626,3.20859956741333
42120,5.52075264,3.1991939544677734,3.163513660430908,3.178290605545044
42140,5.52337408,3.2345962524414062,3.2031373977661133,3.2080636024475098
42160,5.52599552,3.206932306289673,3.1729989051818848,3.181138753890991
42180,5.52861696,3.2186079025268555,3.1868948936462402,3.1969823837280273
42200,5.5312384,3.206697940826416,3.175020694732666,3.182269334793091
42220,5.53385984,3.230431318283081,3.1962687969207764,3.205949306488037
42240,5.53648128,3.3005645275115967,3.270423412322998,3.2784390449523926
42260,5.53910272,3.2062599658966064,3.174043655395508,3.1871304512023926
42280,5.54172416,3.181156635284424,3.1493000984191895,3.1576592922210693
42300,5.5443456,3.231757640838623,3.2028093338012695,3.210550546646118
42320,5.54696704,3.224524736404419,3.197270393371582,3.2029476165771484
42340,5.54958848,3.2629072666168213,3.2281830310821533,3.236255407333374
42360,5.55220992,3.0825436115264893,3.046931266784668,3.0566256046295166
42380,5.55483136,3.2018418312072754,3.1786797046661377,3.1820859909057617
42400,5.5574528,3.2506067752838135,3.2187249660491943,3.227163076400757
42420,5.56007424,3.1713602542877197,3.1386704444885254,3.1447510719299316
42440,5.56269568,3.2578608989715576,3.2258949279785156,3.2385880947113037
42460,5.56531712,3.111528158187866,3.0805063247680664,3.091867446899414
42480,5.56793856,3.226851224899292,3.1953792572021484,3.203176498413086
42500,5.57056,3.1759181022644043,3.147108793258667,3.1586403846740723
42520,5.57318144,3.2578206062316895,3.2262496948242188,3.231494426727295
42540,5.57580288,3.2016782760620117,3.165548801422119,3.1803910732269287
42560,5.57842432,3.1639630794525146,3.1330504417419434,3.1368472576141357
42580,5.58104576,3.1864371299743652,3.1522936820983887,3.166220188140869
42600,5.5836672,3.1767845153808594,3.1424765586853027,3.152323007583618
42620,5.58628864,3.200254440307617,3.1686673164367676,3.181509256362915
42640,5.58891008,3.107579231262207,3.069077730178833,3.0800156593322754
42660,5.59153152,3.1682281494140625,3.137913227081299,3.145897150039673
42680,5.59415296,3.2340002059936523,3.2066001892089844,3.212191343307495
42700,5.5967744,3.249650239944458,3.21791672706604,3.230050802230835
42720,5.59939584,3.218352794647217,3.1878113746643066,3.1993448734283447
42740,5.60201728,3.2136669158935547,3.184251070022583,3.194106340408325
42760,5.60463872,3.1782798767089844,3.146113872528076,3.1548995971679688
42780,5.60726016,3.2429206371307373,3.2073028087615967,3.2165284156799316
42800,5.6098816,3.2308220863342285,3.1995930671691895,3.208169937133789
42820,5.61250304,3.3082096576690674,3.2763800621032715,3.286593198776245
42840,5.61512448,3.2496910095214844,3.2161240577697754,3.22225284576416
42860,5.61774592,3.208156108856201,3.1756534576416016,3.1871073246002197
42880,5.62036736,3.225159168243408,3.190662384033203,3.2025904655456543
42900,5.6229888,3.187352180480957,3.1585638523101807,3.166862726211548
42920,5.62561024,3.2205922603607178,3.1900789737701416,3.2018818855285645
42940,5.62823168,3.158599376678467,3.129542112350464,3.1400303840637207
42960,5.63085312,3.2318034172058105,3.1964597702026367,3.2071073055267334
42980,5.63347456,3.1907501220703125,3.1604974269866943,3.1680123805999756
43000,5.636096,3.2023377418518066,3.1702077388763428,3.1773641109466553
43020,5.63871744,3.189490556716919,3.1607775688171387,3.1713483333587646
43040,5.64133888,3.1890649795532227,3.1561360359191895,3.1608338356018066
43060,5.64396032,3.2468271255493164,3.212578296661377,3.2197177410125732
43080,5.64658176,3.195117473602295,3.1613681316375732,3.1738598346710205
43100,5.6492032,3.2049262523651123,3.17199444770813,3.1780471801757812
43120,5.65182464,3.22025203704834,3.187302827835083,3.195425271987915
43140,5.65444608,3.2732386589050293,3.243213653564453,3.251159429550171
43160,5.65706752,3.160527229309082,3.1326169967651367,3.1397149562835693
43180,5.65968896,3.211897850036621,3.185227870941162,3.1954808235168457
43200,5.6623104,3.243542194366455,3.2120795249938965,3.22052001953125
43220,5.66493184,3.222285747528076,3.1953015327453613,3.205550193786621
43240,5.66755328,3.2009072303771973,3.171969413757324,3.1774816513061523
43260,5.67017472,3.1694955825805664,3.1405982971191406,3.146568536758423
43280,5.67279616,3.207233190536499,3.172901153564453,3.182239055633545
43300,5.6754176,3.191669464111328,3.165599822998047,3.1722023487091064
43320,5.67803904,3.2683331966400146,3.2350730895996094,3.2383952140808105
43340,5.68066048,3.239870548248291,3.2036757469177246,3.215937376022339
43360,5.68328192,3.196375846862793,3.1624794006347656,3.1734890937805176
43380,5.68590336,3.22188663482666,3.189497232437134,3.1974637508392334
43400,5.6885248,3.2059719562530518,3.176480293273926,3.181971311569214
43420,5.69114624,3.220209836959839,3.192030429840088,3.198370933532715
43440,5.69376768,3.2460598945617676,3.2134618759155273,3.2266762256622314
43460,5.69638912,3.187373638153076,3.1588282585144043,3.167731761932373
43480,5.69901056,3.2508256435394287,3.218390703201294,3.2253596782684326
43500,5.701632,3.198040008544922,3.165970802307129,3.173832416534424
43520,5.70425344,3.1896235942840576,3.159438133239746,3.16892671585083
43540,5.70687488,3.2230496406555176,3.1884613037109375,3.199906349182129
43560,5.70949632,3.194828510284424,3.1616086959838867,3.1715195178985596
43580,5.71211776,3.1886415481567383,3.1542391777038574,3.166288137435913
43600,5.7147392,3.2126543521881104,3.184872627258301,3.191945791244507
43620,5.71736064,3.2102227210998535,3.1786813735961914,3.190469980239868
43640,5.71998208,3.1986284255981445,3.1659440994262695,3.1771914958953857
43660,5.72260352,3.180600881576538,3.1512811183929443,3.161562204360962
43680,5.72522496,3.2261219024658203,3.1907620429992676,3.2018585205078125
43700,5.7278464,3.275653839111328,3.235990047454834,3.24393367767334
43720,5.73046784,3.2033419609069824,3.175882339477539,3.180649518966675
43740,5.73308928,3.1947896480560303,3.1607985496520996,3.171888828277588
43760,5.73571072,3.1907992362976074,3.1572113037109375,3.1650054454803467
43780,5.73833216,3.1906166076660156,3.15523624420166,3.1647565364837646
43800,5.7409536,3.248095989227295,3.2137255668640137,3.225609064102173
43820,5.74357504,3.290105104446411,3.2610723972320557,3.2670984268188477
43840,5.74619648,3.1527929306030273,3.1175169944763184,3.1256370544433594
43860,5.74881792,3.2266955375671387,3.193772792816162,3.2075209617614746
43880,5.75143936,3.1816062927246094,3.1454715728759766,3.154453992843628
43900,5.7540608,3.2636048793792725,3.232041835784912,3.238210678100586
43920,5.75668224,3.2056126594543457,3.175283908843994,3.1805927753448486
43940,5.75930368,3.2255284786224365,3.198465347290039,3.2021608352661133
43960,5.76192512,3.2458038330078125,3.2172675132751465,3.223580837249756
43980,5.76454656,3.1718697547912598,3.1424827575683594,3.149758815765381
44000,5.767168,3.1742377281188965,3.1419856548309326,3.1497550010681152
44020,5.76978944,3.1958677768707275,3.162574291229248,3.1774888038635254
44040,5.77241088,3.1895813941955566,3.160770893096924,3.1631088256835938
44060,5.77503232,3.231126070022583,3.195690631866455,3.2024049758911133
44080,5.77765376,3.1911749839782715,3.1613731384277344,3.168863534927368
44100,5.7802752,3.193269968032837,3.16276216506958,3.168198585510254
44120,5.78289664,3.164132595062256,3.1349918842315674,3.1393494606018066
44140,5.78551808,3.238291025161743,3.210249185562134,3.216707944869995
44160,5.78813952,3.1591994762420654,3.1252975463867188,3.1399648189544678
44180,5.79076096,3.2081735134124756,3.1747660636901855,3.181807518005371
44200,5.7933824,3.2093448638916016,3.1781082153320312,3.1846280097961426
44220,5.79600384,3.2275748252868652,3.199770450592041,3.2079062461853027
44240,5.79862528,3.1405653953552246,3.106612205505371,3.1152446269989014
44260,5.80124672,3.231931686401367,3.200329303741455,3.207587957382202
44280,5.80386816,3.2769949436187744,3.2432174682617188,3.2484171390533447
44300,5.8064896,3.1306824684143066,3.101665735244751,3.1099300384521484
44320,5.80911104,3.1649088859558105,3.1350646018981934,3.1416616439819336
44340,5.81173248,3.1929211616516113,3.157294511795044,3.169221878051758
44360,5.81435392,3.2390708923339844,3.205587148666382,3.2151803970336914
44380,5.81697536,3.239689826965332,3.2116713523864746,3.2145535945892334
44400,5.8195968,3.2447426319122314,3.2157154083251953,3.221759796142578
44420,5.82221824,3.139528751373291,3.1070737838745117,3.117702007293701
44440,5.82483968,3.2204179763793945,3.190262794494629,3.1976895332336426
44460,5.82746112,3.1778128147125244,3.149414300918579,3.1549150943756104
44480,5.83008256,3.177304983139038,3.1433663368225098,3.1508846282958984
44500,5.832704,3.1943681240081787,3.1639037132263184,3.1721527576446533
44520,5.83532544,3.1800904273986816,3.1512036323547363,3.159907102584839
44540,5.83794688,3.2425129413604736,3.2112081050872803,3.2204689979553223
44560,5.84056832,3.1970348358154297,3.161935567855835,3.174530506134033
44580,5.84318976,3.209235191345215,3.1791324615478516,3.185549259185791
44600,5.8458112,3.1990597248077393,3.173959255218506,3.178959846496582
44620,5.84843264,3.218327522277832,3.1890084743499756,3.1958093643188477
44640,5.85105408,3.150125741958618,3.1158387660980225,3.121659517288208
44660,5.85367552,3.232161045074463,3.2009902000427246,3.207930564880371
44680,5.85629696,3.2143023014068604,3.183154344558716,3.1923046112060547
44700,5.8589184,3.1876869201660156,3.152000904083252,3.1603498458862305
44720,5.86153984,3.223048686981201,3.1927123069763184,3.194514036178589
44740,5.86416128,3.2434346675872803,3.2119128704071045,3.2186439037323
44760,5.86678272,3.2217767238616943,3.1868014335632324,3.1964449882507324
44780,5.86940416,3.2204926013946533,3.194101333618164,3.199188232421875
44800,5.8720256,3.2906417846679688,3.259423017501831,3.268259286880493
44820,5.87464704,3.206296443939209,3.1774656772613525,3.1848528385162354
44840,5.87726848,3.212360382080078,3.184706687927246,3.1893153190612793
44860,5.87988992,3.2185745239257812,3.185560703277588,3.1929454803466797
44880,5.88251136,3.174018383026123,3.1441588401794434,3.149254560470581
44900,5.8851328,3.252058267593384,3.2242398262023926,3.223129987716675
44920,5.88775424,3.2104439735412598,3.1796908378601074,3.1892077922821045
44940,5.89037568,3.194973945617676,3.1643340587615967,3.174268960952759
44960,5.89299712,3.205636501312256,3.1779065132141113,3.181445598602295
44980,5.89561856,3.2261972427368164,3.1939096450805664,3.205111503601074
45000,5.89824,3.2496631145477295,3.21492075920105,3.2238144874572754
45020,5.90086144,3.1656227111816406,3.1298649311065674,3.1391358375549316
45040,5.90348288,3.230374813079834,3.202707052230835,3.2052783966064453
45060,5.90610432,3.1753265857696533,3.1466562747955322,3.1498124599456787
45080,5.90872576,3.2531003952026367,3.2234506607055664,3.2279443740844727
45100,5.9113472,3.162806987762451,3.1318612098693848,3.1411266326904297
45120,5.91396864,3.192824125289917,3.1633553504943848,3.1672682762145996
45140,5.91659008,3.10925030708313,3.079024314880371,3.085024118423462
45160,5.91921152,3.209041118621826,3.173206329345703,3.1822915077209473
45180,5.92183296,3.2497172355651855,3.2222402095794678,3.2281455993652344
45200,5.9244544,3.2403006553649902,3.2091057300567627,3.2141966819763184
45220,5.92707584,3.2109029293060303,3.17404842376709,3.181112051010132
45240,5.92969728,3.2433090209960938,3.2103030681610107,3.220902442932129
45260,5.93231872,3.1444175243377686,3.106748104095459,3.115626096725464
45280,5.93494016,3.2204270362854004,3.185932159423828,3.1956326961517334
45300,5.9375616,3.201512098312378,3.1718997955322266,3.177220344543457
45320,5.94018304,3.228825569152832,3.203190565109253,3.2058167457580566
45340,5.94280448,3.2316527366638184,3.200387477874756,3.205531597137451
45360,5.94542592,3.2260055541992188,3.1938188076019287,3.2001261711120605
45380,5.94804736,3.151501178741455,3.1159634590148926,3.1235649585723877
45400,5.9506688,3.212587356567383,3.1794931888580322,3.1892282962799072
45420,5.95329024,3.2338428497314453,3.1969547271728516,3.2051050662994385
45440,5.95591168,3.219625473022461,3.189875364303589,3.1979899406433105
45460,5.95853312,3.1517817974090576,3.1235575675964355,3.1304452419281006
45480,5.96115456,3.2248759269714355,3.1917760372161865,3.1983695030212402
45500,5.963776,3.2178781032562256,3.1903276443481445,3.1945362091064453
45520,5.96639744,3.1683363914489746,3.1386897563934326,3.144355535507202
45540,5.96901888,3.199530601501465,3.164844274520874,3.1735544204711914
45560,5.97164032,3.204540252685547,3.171166181564331,3.175877332687378
45580,5.97426176,3.092557668685913,3.060917377471924,3.0640335083007812
45600,5.9768832,3.182823657989502,3.1482911109924316,3.1555943489074707
45620,5.97950464,3.239443778991699,3.205124616622925,3.2094545364379883
45640,5.98212608,3.123586893081665,3.092392921447754,3.1004552841186523
45660,5.98474752,3.161625385284424,3.1283254623413086,3.1375324726104736
45680,5.98736896,3.1685373783111572,3.139129161834717,3.1458775997161865
45700,5.9899904,3.2302374839782715,3.1991984844207764,3.205836296081543
45720,5.99261184,3.1559128761291504,3.126039981842041,3.1315839290618896
45740,5.99523328,3.2197556495666504,3.1868391036987305,3.194908380508423
45760,5.99785472,3.3018553256988525,3.2681069374084473,3.2719953060150146
45780,6.00047616,3.2108733654022217,3.178009510040283,3.186647653579712
45800,6.0030976,3.2130868434906006,3.1817665100097656,3.187199115753174
45820,6.00571904,3.1787047386169434,3.1485090255737305,3.152980327606201
45840,6.00834048,3.1292223930358887,3.0996105670928955,3.108396530151367
45860,6.01096192,3.1606040000915527,3.1251747608184814,3.1361746788024902
45880,6.01358336,3.2290618419647217,3.189277172088623,3.199709892272949
45900,6.0162048,3.1966991424560547,3.1692521572113037,3.174410581588745
45920,6.01882624,3.171834707260132,3.142693042755127,3.150299310684204
45940,6.02144768,3.1911888122558594,3.1589536666870117,3.1679036617279053
45960,6.02406912,3.228729248046875,3.200413227081299,3.205202102661133
45980,6.02669056,3.2498342990875244,3.219783067703247,3.2253994941711426
46000,6.029312,3.175851345062256,3.144519090652466,3.1545145511627197
46020,6.03193344,3.249774694442749,3.2249596118927,3.224351167678833
46040,6.03455488,3.204090118408203,3.169593572616577,3.1744160652160645
46060,6.03717632,3.178619861602783,3.146782398223877,3.1504571437835693
46080,6.03979776,3.204524040222168,3.1723411083221436,3.178913116455078
46100,6.0424192,3.2342369556427,3.1966171264648438,3.202714443206787
46120,6.04504064,3.2536635398864746,3.219853401184082,3.2268459796905518
46140,6.04766208,3.1924355030059814,3.160585403442383,3.169978618621826
46160,6.05028352,3.2213284969329834,3.1941189765930176,3.2021913528442383
46180,6.05290496,3.2155113220214844,3.188002586364746,3.1926941871643066
46200,6.0555264,3.1618943214416504,3.1314663887023926,3.1324429512023926
46220,6.05814784,3.2285971641540527,3.1951534748077393,3.2044057846069336
46240,6.06076928,3.1697838306427,3.1385865211486816,3.146131992340088
46260,6.06339072,3.2168500423431396,3.180298328399658,3.1886484622955322
46280,6.06601216,3.1559641361236572,3.121518611907959,3.1287667751312256
46300,6.0686336,3.2488620281219482,3.2133970260620117,3.221156597137451
46320,6.07125504,3.2815945148468018,3.2462046146392822,3.2592039108276367
46340,6.07387648,3.1719226837158203,3.1398136615753174,3.1479992866516113
46360,6.07649792,3.179816961288452,3.1524126529693604,3.158228635787964
46380,6.07911936,3.196828842163086,3.1543848514556885,3.1624860763549805
46400,6.0817408,3.301636219024658,3.2742395401000977,3.2773945331573486
46420,6.08436224,3.1281802654266357,3.095219135284424,3.1026363372802734
46440,6.08698368,3.309112071990967,3.2726521492004395,3.2872369289398193
46460,6.08960512,3.208357810974121,3.177880048751831,3.1806747913360596
46480,6.09222656,3.164722442626953,3.1314830780029297,3.1353843212127686
46500,6.094848,3.218931198120117,3.187223196029663,3.192448854446411
46520,6.09746944,3.231048345565796,3.2009005546569824,3.2067463397979736
46540,6.10009088,3.203836441040039,3.1735167503356934,3.1785247325897217
46560,6.10271232,3.1929359436035156,3.1574320793151855,3.1620771884918213
46580,6.10533376,3.114558219909668,3.082676649093628,3.0851337909698486
46600,6.1079552,3.2220990657806396,3.188485622406006,3.191866636276245
46620,6.11057664,3.2501487731933594,3.2136712074279785,3.220289707183838
46640,6.11319808,3.177222967147827,3.146979331970215,3.151296615600586
46660,6.11581952,3.1858785152435303,3.155043125152588,3.1623177528381348
46680,6.11844096,3.241166114807129,3.2137653827667236,3.2187767028808594
46700,6.1210624,3.2588465213775635,3.223508834838867,3.2304468154907227
46720,6.12368384,3.2399120330810547,3.2089779376983643,3.2115490436553955
46740,6.12630528,3.1877596378326416,3.1593668460845947,3.166809558868408
46760,6.12892672,3.192300796508789,3.1557743549346924,3.1624090671539307
46780,6.13154816,3.196340322494507,3.1649205684661865,3.1700098514556885
46800,6.1341696,3.155409336090088,3.122183084487915,3.125481128692627
46820,6.13679104,3.1831233501434326,3.147367477416992,3.1542816162109375
46840,6.13941248,3.2120485305786133,3.184483051300049,3.187596559524536
46860,6.14203392,3.1846699714660645,3.152054786682129,3.1576523780822754
46880,6.14465536,3.1950275897979736,3.1611247062683105,3.165611743927002
46900,6.1472768,3.1481456756591797,3.1180436611175537,3.1255686283111572
46920,6.14989824,3.1857645511627197,3.1529417037963867,3.1582913398742676
46940,6.15251968,3.131054162979126,3.09958553314209,3.108311653137207
46960,6.15514112,3.153336524963379,3.126527786254883,3.126922369003296
46980,6.15776256,3.181462287902832,3.1463563442230225,3.156543254852295
47000,6.160384,3.1733925342559814,3.140439748764038,3.145944118499756
47020,6.16300544,3.2084524631500244,3.1824874877929688,3.1854474544525146
47040,6.16562688,3.2431447505950928,3.2066056728363037,3.212623119354248
47060,6.16824832,3.203603744506836,3.167452096939087,3.17319655418396
47080,6.17086976,3.255000114440918,3.2228143215179443,3.2275547981262207
47100,6.1734912,3.1715610027313232,3.1425294876098633,3.1450319290161133
47120,6.17611264,3.230459690093994,3.1971917152404785,3.202373743057251
47140,6.17873408,3.189485549926758,3.1577534675598145,3.1624133586883545
47160,6.18135552,3.2409770488739014,3.2083683013916016,3.2136170864105225
47180,6.18397696,3.1700520515441895,3.1415762901306152,3.1446356773376465
47200,6.1865984,3.2011585235595703,3.16917085647583,3.1739401817321777
47220,6.18921984,3.1729912757873535,3.133758068084717,3.1400489807128906
47240,6.19184128,3.2114927768707275,3.1765124797821045,3.183373212814331
47260,6.19446272,3.111555814743042,3.077831268310547,3.0867719650268555
47280,6.19708416,3.2027626037597656,3.1786105632781982,3.180300235748291
47300,6.1997056,3.2316458225250244,3.201855182647705,3.209434986114502
47320,6.20232704,3.239053249359131,3.202603340148926,3.2092366218566895
47340,6.20494848,3.182568073272705,3.1485447883605957,3.1539769172668457
47360,6.20756992,3.2065353393554688,3.1737730503082275,3.177356481552124
47380,6.21019136,3.1835103034973145,3.149787425994873,3.153905153274536
47400,6.2128128,3.2447104454040527,3.2142105102539062,3.2198750972747803
47420,6.21543424,3.1801047325134277,3.145382881164551,3.152179718017578
47440,6.21805568,3.2358272075653076,3.1988415718078613,3.203603744506836
47460,6.22067712,3.178572654724121,3.149596929550171,3.1537489891052246
47480,6.22329856,3.2507083415985107,3.2211623191833496,3.228163480758667
47500,6.22592,3.241652250289917,3.211123466491699,3.215630292892456
47520,6.22854144,3.211956739425659,3.1785311698913574,3.1861000061035156
47540,6.23116288,3.134925603866577,3.1042068004608154,3.1112608909606934
47560,6.23378432,3.173206090927124,3.1427273750305176,3.144317626953125
47580,6.23640576,3.1958141326904297,3.165099859237671,3.1690292358398438
47600,6.2390272,3.1960067749023438,3.161896228790283,3.1671903133392334
47620,6.24164864,3.1611037254333496,3.13130521774292,3.1328940391540527
47640,6.24427008,3.275916814804077,3.23336124420166,3.2461464405059814
47660,6.24689152,3.196566104888916,3.164547920227051,3.1659109592437744
47680,6.24951296,3.213864326477051,3.1797003746032715,3.189168930053711
47700,6.2521344,3.207737922668457,3.174654960632324,3.1816985607147217
47720,6.25475584,3.167173385620117,3.1309404373168945,3.1338250637054443
47740,6.25737728,3.1074798107147217,3.070138931274414,3.0788583755493164
47760,6.25999872,3.186866521835327,3.1517908573150635,3.157867193222046
47780,6.26262016,3.1668965816497803,3.1358017921447754,3.139660358428955
47800,6.2652416,3.1561648845672607,3.1245293617248535,3.1249923706054688
47820,6.26786304,3.195779800415039,3.1620445251464844,3.166151285171509
47840,6.27048448,3.2343478202819824,3.200265407562256,3.2051146030426025
47860,6.27310592,3.273049831390381,3.242969036102295,3.247575283050537
47880,6.27572736,3.1638152599334717,3.1335959434509277,3.1401331424713135
47900,6.2783488,3.1263699531555176,3.0955073833465576,3.0976133346557617
47920,6.28097024,3.238273859024048,3.2028968334198,3.209652900695801
47940,6.28359168,3.2349767684936523,3.2030539512634277,3.214083194732666
47960,6.28621312,3.145404815673828,3.1148183345794678,3.119795799255371
47980,6.28883456,3.1903786659240723,3.159842014312744,3.1635966300964355
48000,6.291456,3.244882106781006,3.20914363861084,3.219778537750244
48020,6.29407744,3.1859498023986816,3.154876708984375,3.160501480102539
48040,6.29669888,3.293588876724243,3.2679572105407715,3.2729663848876953
48060,6.29932032,3.1680471897125244,3.1372389793395996,3.1404457092285156
48080,6.30194176,3.225558280944824,3.198215961456299,3.2046151161193848
48100,6.3045632,3.2645668983459473,3.229632616043091,3.2365827560424805
48120,6.30718464,3.230971574783325,3.207423686981201,3.206430435180664
48140,6.30980608,3.2323577404022217,3.198302745819092,3.2011632919311523
48160,6.31242752,3.2129342555999756,3.18031644821167,3.186829090118408
48180,6.31504896,3.1661171913146973,3.1375632286071777,3.140132427215576
48200,6.3176704,3.194401264190674,3.1652395725250244,3.165412187576294
48220,6.32029184,3.18235445022583,3.1524195671081543,3.157168388366699
48240,6.32291328,3.239285469055176,3.2016713619232178,3.210014820098877
48260,6.32553472,3.248051643371582,3.2165160179138184,3.221069574356079
48280,6.32815616,3.256901741027832,3.219773769378662,3.224407434463501
48300,6.3307776,3.1895198822021484,3.1596052646636963,3.1668286323547363
48320,6.33339904,3.25136399269104,3.2262463569641113,3.2305586338043213
48340,6.33602048,3.172985553741455,3.1430859565734863,3.1488547325134277
48360,6.33864192,3.193967819213867,3.16483473777771,3.1696794033050537
48380,6.34126336,3.2507781982421875,3.2174606323242188,3.227475643157959
48400,6.3438848,3.2376060485839844,3.2068848609924316,3.2107484340667725
48420,6.34650624,3.241034507751465,3.209676742553711,3.2145681381225586
48440,6.34912768,3.2494282722473145,3.214221477508545,3.213006019592285
48460,6.35174912,3.206634998321533,3.173999309539795,3.1828856468200684
48480,6.35437056,3.229360342025757,3.195460319519043,3.198317527770996
48500,6.356992,3.1228723526000977,3.0882275104522705,3.095912456512451
48520,6.35961344,3.2211527824401855,3.188127040863037,3.1940202713012695
48540,6.36223488,3.1815719604492188,3.1464807987213135,3.154233455657959
48560,6.36485632,3.202622413635254,3.1693668365478516,3.177215814590454
48580,6.36747776,3.2287793159484863,3.1947579383850098,3.197394609451294
48600,6.3700992,3.1691219806671143,3.128213405609131,3.1377716064453125
48620,6.37272064,3.2241199016571045,3.1994247436523438,3.204899311065674
48640,6.37534208,3.152721643447876,3.123380184173584,3.1297121047973633
48660,6.37796352,3.2032556533813477,3.1656625270843506,3.167776584625244
48680,6.38058496,3.2652015686035156,3.2359578609466553,3.236320734024048
48700,6.3832064,3.172837495803833,3.139145851135254,3.147810459136963
48720,6.38582784,3.2184886932373047,3.1831371784210205,3.1925885677337646
48740,6.38844928,3.2446978092193604,3.2138853073120117,3.220546245574951
48760,6.39107072,3.2180233001708984,3.186758279800415,3.1875803470611572
48780,6.39369216,3.172865390777588,3.139011859893799,3.145781993865967
48800,6.3963136,3.1805877685546875,3.145394802093506,3.152029037475586
48820,6.39893504,3.2697525024414062,3.2358956336975098,3.237729072570801
48840,6.40155648,3.226797342300415,3.1996560096740723,3.1991419792175293
48860,6.40417792,3.194734811782837,3.1590330600738525,3.1628527641296387
48880,6.40679936,3.2368626594543457,3.212982654571533,3.2163596153259277
48900,6.4094208,3.223435640335083,3.190053939819336,3.196681261062622
48920,6.41204224,3.1297879219055176,3.090244770050049,3.0982747077941895
48940,6.41466368,3.1215219497680664,3.0888314247131348,3.089952230453491
48960,6.41728512,3.1926844120025635,3.1620912551879883,3.166980743408203
48980,6.41990656,3.2076797485351562,3.1791772842407227,3.1816277503967285
49000,6.422528,3.1931982040405273,3.1593008041381836,3.1635231971740723
49020,6.42514944,3.222132444381714,3.188119649887085,3.193235158920288
49040,6.42777088,3.205583095550537,3.1737685203552246,3.176971197128296
49060,6.43039232,3.223433494567871,3.1932218074798584,3.1996095180511475
49080,6.43301376,3.2475810050964355,3.215670108795166,3.2214694023132324
49100,6.4356352,3.1802687644958496,3.1441967487335205,3.152792453765869
49120,6.43825664,3.2255959510803223,3.187934637069702,3.1950554847717285
49140,6.44087808,3.243016481399536,3.2110884189605713,3.220548629760742
49160,6.44349952,3.176271438598633,3.142727851867676,3.147496461868286
49180,6.44612096,3.246358871459961,3.2158117294311523,3.2210893630981445
49200,6.4487424,3.1989502906799316,3.1623685359954834,3.168006181716919
49220,6.45136384,3.1812386512756348,3.1490325927734375,3.1516571044921875
49240,6.45398528,3.108137607574463,3.0696372985839844,3.0718562602996826
49260,6.45660672,3.143345832824707,3.1085305213928223,3.1115212440490723
49280,6.45922816,3.1902968883514404,3.15930438041687,3.1610817909240723
49300,6.4618496,3.2178218364715576,3.1815614700317383,3.191835403442383
49320,6.46447104,3.219465494155884,3.1824073791503906,3.1887638568878174
49340,6.46709248,3.1604247093200684,3.126110076904297,3.1331419944763184
49360,6.46971392,3.1555678844451904,3.1272172927856445,3.128124713897705
49380,6.47233536,3.216944932937622,3.1823482513427734,3.1910409927368164
49400,6.4749568,3.1524527072906494,3.120429515838623,3.1269371509552
49420,6.47757824,3.2434604167938232,3.213252067565918,3.209503412246704
49440,6.48019968,3.228823661804199,3.191084146499634,3.195885181427002
49460,6.48282112,3.1401209831237793,3.1075544357299805,3.111215591430664
49480,6.48544256,3.1673755645751953,3.133911371231079,3.1362853050231934
49500,6.488064,3.2785356044769287,3.247619867324829,3.252861499786377
49520,6.49068544,3.095585823059082,3.067014217376709,3.072317600250244
49540,6.49330688,3.238621711730957,3.2067346572875977,3.21038818359375
49560,6.49592832,3.1983022689819336,3.166720390319824,3.171935796737671
49580,6.49854976,3.1970438957214355,3.162923574447632,3.170569658279419
49600,6.5011712,3.2193603515625,3.1820363998413086,3.184168577194214
49620,6.50379264,3.2134883403778076,3.182239294052124,3.1893668174743652
49640,6.50641408,3.2320761680603027,3.1978793144226074,3.2043704986572266
49660,6.50903552,3.170999765396118,3.133984088897705,3.137101411819458
49680,6.51165696,3.207991600036621,3.1734766960144043,3.1743078231811523
49700,6.5142784,3.207925319671631,3.173956871032715,3.1793627738952637
49720,6.51689984,3.246412515640259,3.212144136428833,3.217769145965576
49740,6.51952128,3.249446392059326,3.216707706451416,3.22402286529541
49760,6.52214272,3.149488687515259,3.119508743286133,3.1211888790130615
49780,6.52476416,3.1867260932922363,3.1566219329833984,3.158480405807495
49800,6.5273856,3.2210233211517334,3.1870059967041016,3.194427967071533
49820,6.53000704,3.197573184967041,3.1631481647491455,3.169722080230713
49840,6.53262848,3.221072196960449,3.1877236366271973,3.1945254802703857
49860,6.53524992,3.167048215866089,3.134613275527954,3.1374335289001465
49880,6.53787136,3.139997959136963,3.109983444213867,3.1141934394836426
49900,6.5404928,3.1919212341308594,3.1580941677093506,3.1574771404266357
49920,6.54311424,3.0919690132141113,3.057908535003662,3.0602505207061768
49940,6.54573568,3.1290805339813232,3.094644784927368,3.0963597297668457
